Image URL,Credit,Caption,Alt text
emo.png,Blackholemojis,emo,"an emo person looking forwards. They have a deadpan expression. They have chin length black hair with bleached bangs covering half of their face, and are wearing black eyeshadow and lipstick. They have two ear piercings."
group chrome.png,cytochrome-sea,group,"a red fox, a pink bunny, and a yellow cat sitting together"
everyone fractals.png,Fractals,everyone,"a black arrow encircles a collection coloured humanoid silhouettes. There is a light blue person with a cane, a green person, a red person missing an arm, a small blue person, an orange person in a wheelchair, a pink person with a square that can be interpreted as a bag or AAC device, a tall person missing one leg and a short yellow person."
everybody fractals.png,Fractals,everybody,"a black arrow encircles a collection coloured silhouettes. There is a dark blue blob, a turquoise rabbit, a green humanoid figure with ears and a long tail, a blue green snake, a red humanoid missing an arm, a blue humanoid with six arms and three spikes from their head, an orange humanoid in a wheelchair, a pink dog, a purple humanoid missing a leg and a short yellow humanoid with a cane."
guy pheonix 1.png,Pheonix,guy,A smiling yellow figure wearing sunglasses with rainbow colored lenses has dark line art.
everyone pheonix.png,Pheonix,everyone,a purple line circling 3 yellow figures.
gal pheonix 1.png,Pheonix,gal,a simplified figure of a short pink person with a dress-shaped triangle body and wearing a cowboy hat. The right half of its body is a lighter pink. The image has white line art
kiwi m 2.png,M,Kiwi,a waving yellow figure in front of the flag of Aotearoa New Zealand. a purple arrow points from the flag to the figure
elder bh.png,Blackholemojis,elder,"an elderly person with an arrow drawn between them and a mature, non flowering bush with visible branching."
gal pheonix 2.png,Pheonix,gal,a simplified figure of a short pink person with a dress-shaped triangle body and wearing a cowboy hat. The left half of its body is a lighter pink. The image has dark line art
man vixen.png,Vixen,man,"a simplified features a blue, rounded figure with large pointed ears resembling a stylized animal or plush toy. A heart-like symbol with a arrow on top, indicating masculinity, is drawn on the face,  A green arrow points upwards indicating an older age."
flat earther rae.png,Rae,flat earther,a disc shaped planet with an ice wall and a dome. A person points up at it.
girl pheonix 1.png,Pheonix,girl,a simplified figure of a short pink person that has a dress-shaped triangle body and pigtails on either side of its head with the left half being a lighter pink. The image has light line art
men ani.png,Ani,men,"A group of ten figures, they are all made of a rectangle for a body and a circle for a head. The figures are all of various sizes as well."
