Image URL,Credit,Caption,Alt text
Alphabet - A Yellow Thin.png,Petrichor,"A folder (yellow, thin)",a transparent blue folder with thin outlines and a yellow letter 'A' inside it.
Alphabet - A White Thin.png,Petrichor,"A folder (white, thin)",a transparent white folder with thin outlines and a white letter 'A' inside it.
Alphabet - A Yellow Thick.png,Petrichor,"A folder (yellow, thick)",a transparent blue folder with thick outlines and a yellow letter 'A' inside it.
Alphabet - B Blue Thick.png,Petrichor,"B folder (blue, thick)",a transparent blue folder with thick outlines and a blue letter 'B' inside it.
Alphabet - B Black Thick.png,Petrichor,"B folder (black, thick)",a transparent blue folder with thick outlines and a black letter 'B' inside it.
Alphabet - B Black Thin.png,Petrichor,"B folder (black, thin)",a transparent blue folder with thin outlines and a black letter 'B' inside it.
Alphabet - B Brown Thin.png,Petrichor,"B folder (brown, thin)",a transparent blue folder with thin outlines and a brown letter 'B' inside it.
Alphabet - B Blue Thin.png,Petrichor,"B folder (blue, thin)",a transparent blue folder with thin outlines and a blue letter 'B' inside it.
Alphabet - B Brown Thick.png,Petrichor,"B folder (brown, thick)",a transparent blue folder with thick outlines and a brown letter 'B' inside it.
Alphabet - B Orange Thick.png,Petrichor,"B folder (orange, thick)",a transparent blue folder with thick outlines and an orange letter 'B' inside it.
Alphabet - B Green Thick.png,Petrichor,"B folder (green, thick)",a transparent blue folder with thick outlines and a green letter 'B' inside it.
Alphabet - B Green Thin.png,Petrichor,"B folder (green, thin)",a transparent blue folder with thin outlines and a green letter 'B' inside it.
Alphabet - B Pink Thin.png,Petrichor,"B folder (pink, thin)",a transparent blue folder with thin outlines and a pink letter 'B' inside it.
Alphabet - B Orange Thin.png,Petrichor,"B folder (orange, thin)",a transparent blue folder with thick thin and an orange letter 'B' inside it.
Alphabet - B Pink Thick.png,Petrichor,"B folder (pink, thick)",a transparent blue folder with thick outlines and a pink letter 'B' inside it.
Alphabet - B Red Thick.png,Petrichor,"B folder (red, thick)",a transparent blue folder with thick outlines and a red letter 'B' inside it.
Alphabet - B Purple Thick.png,Petrichor,"B folder (purple, thick)",a transparent blue folder with thick outlines and a purple letter 'B' inside it.
Alphabet - B Purple Thin.png,Petrichor,"B folder (purple, thin)",a transparent blue folder with thin outlines and a purple letter 'B' inside it.
Alphabet - B White Thin.png,Petrichor,"B folder (white, thin)",a transparent blue folder with thin outlines and a white letter 'B' inside it.
