Image URL,Credit,Caption,Alt text
/description/every fg.png,froggygolem,every,three green circles inside a grey blob. Below them is a silver-green needle like dial that points to all three green circles in the blob
/description/less pheonix 1.png,Pheonix,less,"a large group of dark blue circles sits at the top right corner of the image, a pink arrow curves down to point at a small group of them, a minus sign sits next to the arrow"
/description/less than plum 2.png,Plum,less than,"A drawing of a tortoise’s head between two berries, one small and blue and one big and pinkish-red. The turtle has their beak open, about to eat the bigger berry on their right, which visually resembles a mathematical “less than” symbol. The turtle looks back at the smaller berry on their left, with a smug or unamused expression. The small berry is emphasized with some green triangles."
everything gp 1.png,Gillipop,everything,"an orange infinity sign covered in blobs in different shades of orange, in the style of froggygolem from aacil"
/description/less pheonix 2.png,Pheonix,less,"a large group of dark blue circles sits at the top of the image, a pink arrow points down at a small group of them. Next to the arrow is a pink minus sign."
little dusty.png,Dusty,little,A small red square next to a larger black square.
everything gp 2.png,Gillipop,everything,"an orange infinity sign covered in blobs in different shades of purple and pink, in the style of froggygolem from aacil"
less rayin.png,Rayin,less,"there are two groups of purple dots arranged diagonal to each other. In the top left is a smaller group with five dots. In the bottom right is a larger group with fourteen dots. A blue minus sign is in between the two groups of dots, closer to the smaller group. An arrow points to the smaller group of dots."
/description/long pheonix 1.png,Pheonix,long,Next to wavy blue line with a light blue interior is a black line with two angled lines on the end indicating length.
few vixen.png,Vixen,few,a pastel red U-shaped structure with 3 small blue spheres placed inside the curve.
/description/less than plum 1.png,Plum,less than,"A drawing of a small, blue, mathematical “less than” symbol. It is two angles converging into a point, with the wide, open end facing the right."
/description/long pheonix 2.png,Pheonix,long,Next to wavy blue line with a light blue interior is a blue line with two angled lines on the end indicating length.
/description/greater than plum 1.png,Plum,greater / more than,"A drawing of a big. pink-ish red, mathematical greater-than symbol. It is two angles converging at a point, with the open, wide end facing the left."
/description/medium levi.png,Levi,medium,"three white circles of varying sizes, the medium sized one in the middle is highlighted in red."
/description/many fg.png,froggygolem,many,M shaped pink blob with covered in varied shade purple dots.
how many rayin.png,Rayin,how many,A
/description/medium sized gilli 2.png,Gillipop,medium sized,"a green circle with a green arrow pointing to it. there is a person next to it.  the circle is about half their height. the person is wearing a brown skirt, a dull orange cardigan and a cream shirt. they have long wavy salt and pepper hair, a beard, green eyes and medium dark-brown skin with several circular scars."
/description/medium sized gilli 3.png,Gillipop,medium sized,"5 circles of different sizes, ordered by size. the middle one is blue with a blue arrow pointing at it while the others are white with gray outlines"
How Much stella.png,StellarSymbols,how much,"a clear jar with seven lines indicating fullness level, filled with water up to the third line from the bottom and with an orange question mark over it."
/description/more fg.png,froggygolem,more,a shallow red dish with some of a light red blob poking out and more light red blob pouring in. A brown plus sign in the upper left corner.
/description/minus pheonix.png,Pheonix,minus,a big blue minus sign.
/description/huge gilli 1.png,Gillipop,huge,"5 circles of different sizes, ordered by size. the biggest one is blue with a blue arrow pointing at it while the others are white with gray outlines"
more chrome.png,cytochrome-sea,more,image of three white paw prints in a cyan circle and a brown paw print outside the circle
most stellar.png,StellarSymbols,most,"a pile of cubes, mostly red an with a few white, drawn in simplistic style with thick black outlines."
/description/increasingly petri.png,Petri,increasingly,"A drawing of a series of stacked pink circles. The first column has one circle, the second has two, and the third has three. A round brown arrow points from the first column to the second, and another points from the second to the third."
more rayin.png,Rayin,more,"there are two groups of orange dots arranged diagonal to each other. In the top left is a smaller group with five dots. In the bottom right is a larger group with fourteen dots. A green plus sign is in between the two groups of dots, closer to the larger group. An arrow points to the larger group of dots."
narrow pheonix 1.png,Pheonix,narrow,"A tall purple shape is wide at the ends and narrow in the center. There are two green arrows pointing inward, pinching the shapes center. The shape is gradient, starting lighter at the top and becoming dark. The image has dark line art."
/description/lot fg.png,froggygolem,lot,gray rectangle with various brown lumps in.
/description/most dusty.png,Dusty,most,"A large black circle with many orange dots inside, and a few outside."
narrow pheonix 2.png,Pheonix,narrow,"A tall purple shape is wide at the ends and narrow in the center. There are two green arrows pointing inward, pinching the shapes center. The shape is gradient, starting darker at the top and becoming light. The image has light line art."
/description/medium sized gilli 1.png,Gillipop,medium sized,a blue circle with a blue arrow pointing to it. there is an emoji-yellow person next to it.  the circle is a bit over half their height.
most pheonix 1.png,Pheonix,most,"a black line with a grey interior encircles a collection of orange circles, outside of this area is an additional smaller group of these. The circles are various shades and sizes,  each with a thick dark orange outline."
neither pheonix 1.png,Pheonix,neither,two grey circles one lighter than the other have a purple double sided arrow between them. Below is a red forbidden sign
more stellar.png,StellarSymbols,more,"a stack of red cubes, an orange 'greater than' sign to its right, drawn in simplistic style with thick black outlines."
/description/much fg.png,froggygolem,much,red rectangle with pink wavy blob and orange bits spilling over
neither pheonix 2.png,Pheonix,neither,two grey circles one lighter than the other have a purple double sided arrow between them. Above is a red forbidden sign
/description/more pheonix 1.png,Pheonix,more,"a small group of pink circles sits in the bottom right corner, a blue curved arrow moves to point to a large group of pink circles. Above the arrow is a plus sign."
neither rae.png,Rae,neither,a pastel oval and a mint green square with a V pointing to both of them. The V is crossed out.
only fg.png,froggygolem,only,one pink lump offset and above a set of three gray lumps with dotted line borders
/description/more pheonix 2.png,Pheonix,more,"a small group of pink circles sits at the bottom of the image, a blue arrow points up to a group of large pink circles, a plus sign sits next to it."
none stellar.png,StellarSymbols,none,"a pile of white cubes with an emphasis 'none' shape like a cartoon in the middle, drawn in simplistic style with thick black outlines."
/description/only m.png,M,only,"A thin yellow curved rectangle, with blue triangles coming from it"
/description/most pheonix.png,Pheonix,most,"3 groups of circles with a blue line beneath each one. The first group is the smallest and its circles are green, the next is the largest and is yellow, the last is blue. A blue line with a lighter center wraps around the largest group and a blue arrow points to it from below."
/description/none dusty.png,Dusty,none,"A black circle with nothing inside, and many magenta dots outside of it."
only m high contrast.png,M,only [high-contrast],"A high-contrast drawing of thin yellow curved rectangle, with blue triangles coming from it"
/description/one fg.png,froggygolem,one,a centered small bluish purple lump.
/description/none pheonix.png,Pheonix,none,a black line with a grey interior encircles empty space. Outside this area is a collection of blue circles in various shades and sizes. Each circle has a thick dark blue outline.
part fg.png,froggygolem,part,a gray letter 'p' with one section of the loop separated from the others
/description/rare.png,Ani,rare,Two groups of dots next to each other. There is a small group of blue dots. The small group is inside of a black triangle. Outside of the triangle is a much larger group of yellow dots
/description/none fg.png,froggygolem,none,a light red large blob with a red line through it and a few pink blobs beside it.
/description/part.png,M,part,"a simple drawing of a pie, seen from above. one slice has been cut out of the pie and is a little bit away from it, outlined in light blue"
short pheonix 1.png,Pheonix,short,"A short light purple rectangle with dark purple line art and yellow sparkles around it has a curved arrow next to it. The arrow is dark purple and starts from the bottom of the image, travels a little bit upwards to point at the top of rectangle from the side."
/description/several pheonix.png,Pheonix,several,A group of 7 variously sized and colored blue circles are encircled by a black line with a grey core. Below it is a larger collection of more circles.
/description/plus pheonix.png,Pheonix,plus,a big pink plus sign.
short pheonix 2.png,Pheonix,short,"A short purple rectangle with light purple line art and purple sparkles around it has a curved arrow next to it. The arrow is light purple and starts from the bottom of the image, travels a little bit upwards to point at the top of rectangle from the side."
/description/small gp 1.png,Gillipop,small,a small blue circle with a blue arrow pointing to it. there is an emoji-yellow person next to it.  the circle is about the size of their head
/description/small levi.png,Levi,small,"three white circles of varying sizes, the smallest one on the right is highlighted in red."
tall pheonix 1.png,Pheonix,tall,A tall light blue rectangle with dark blue line art and yellow sparkles around its top has a curved arrow next to it. The arrow is dark blue and reaches up from the bottom of the image to point at the rectangle at its top.
/description/small gp 2.png,Gillipop,small,": a small green circle with a green arrow pointing to it. there is a person next to it. the circle is about the size of their head. the person is wearing a brown skirt, a dull orange cardigan and a cream shirt. they have long wavy salt and pepper hair, a beard, green eyes and medium dark-brown skin with several circular scars."
/description/small pheonix.png,Pheonix,small,"a small purple rectangle is surrounded by sparkles, below it is a small line with a perpendicular lines at each end."
tall pheonix 2.png,Pheonix,tall,A tall dark blue rectangle with light line art and blue sparkles around its top has a curved arrow next to it. The arrow is  light blue  and reaches up from the bottom of the image to point at the rectangle at its top.
/description/some petri.png,Petri,some,a drawing of a bunch of pink circles. some of them are separated from the others with green arrows pointing at them
/description/some dusty.png,Dusty,some,"A large black circle with some yellow dots inside, and about the number outside."
tiny pheonix 1.png,Pheonix,tiny,"a small purple pebble shape sits above a measuring line. Around the left side of the pebble are blue sparkles, and above its right are 2 green rectangles stacked above each other in a stair pattern. The image has dark line art."
/description/tiny 1 gillipop.png,Gillipop,tiny,"a small blue dot with a blue arrow pointing to it. there is an emoji-yellow person next to it, although their head is cropped out of frame. the dot is about half the size of their hand"
/description/some fg.png,froggygolem,some,a yellow S with yellow blobs in and around it.
tiny pheonix 2.png,Pheonix,tiny,"a small purple pebble shape sits above a measuring line. Around the left side of the pebble are blue sparkles, and above its right are 2 green rectangles stacked above each other in a stair pattern. The image has light line art."
/description/tiny 2 gillipop.png,Gillipop,tiny,"a small green dot with a green arrow pointing to it. there is a person next to it, although their head is cropped out of frame. the dot is about half the size of their hand. the person is wearing a brown skirt, a dull orange cardigan and a cream shirt. they have long wavy salt and pepper hair"
some pheonix.png,Pheonix,some,"a black line with a grey interior encircles a collection of yellow circles, outside of this area there are even more of the circles. They are various shades and sizes,  each with a thick dark yellow outline."
two m.png,M,two,"Two blue circles, diagonally across from one another as on the 'two' face of a six-sided die or a domino."
Too Much.png,StellarSymbols,too much,"a clear jar with seven lines indicating fullness level, overflowing with water."
/description/tall.png,Petri,tall,"a tall, plain, emoji yellow person standing with a long vertical pink line next to them that has arrows on both ends"
wide pheonix 1.png,Pheonix,wide,"A tall blue shape starts wide at the ends but narrow before widening out into a large bulb at the center of the shape. There are two green arrows at either side wrapping around the bulb and pointing outward. The shape is gradient, starting darker at the top and becoming light. The image has dark line art."
/description/uncommon.png,Ani,uncommon,A groups of two circles The larger group is made of many yellow circles The smaller group is made of light blue circles The light blue circles are located inside of a black kind of square like shape
/description/tiny 3 gillipop.png,Gillipop,tiny,"5 circles of different sizes, ordered by size. the smallest one is blue with a blue arrow pointing at it while the others are white with gray outlines"
wide pheonix 2.png,Pheonix,wide,"A tall blue shape starts wide at the ends but narrow before widening out into a large bulb at the center of the shape. The shape is gradient, starting lighter at the top and becoming dark. The image has light line art."
three m.png,M,three,"Three red circles, arranged in a triangle pattern as on the 'three' face of a six-sided die or a domino."
