Image URL,Credit,Caption,Alt text
hostage deal petri 1.png,Petri,hostage deal,"A drawing of a large handshake. Below it is an emoji yellow circle in a cage, representing a hostage."
fire drill rory.png,Rory,fire drill,A red school building with a fire symbol and a gold bell
flight dusty.png,Dusty,flight,A big red and white hazard triangle with a running rabbit in front of it.
house fire rae.png,Rae,house fire,a red house has flames and smoke coming from it.
firefighter stellar.png,StellarSymbols,firefighter,a yellow figure wearing a red firefighter uniform (helmet and overalls)
heat wave.png,Rae,heat wave,"a sun hangs in the sky next to a very full thermometer. There’s an orange wave with a fire symbol on it. A black arrow points to the side, indicating continuation."
hurricane m.png,M,hurricane,"image looks like the meterological symbol for a category two cyclone, but reversed/backwards. it's steel grey"
freeze dusty.png,Dusty,freeze,A big red and white hazard triangle with a deer in front of headlights in front of it.
hostage petri.png,Petri,hostage,"A drawing of an open emoji yellow hand with two motion marks next to it, indicating that it is asking for something. There is a black arrow pointing from the hand to a head with a sad expression, looking up at the hand, in a cage."
living in car m.png,M,living in car,a red arrow pointing from a blue house shape to a car the same shade of blue.
hazard gp.png,Gillipop,hazard,a yellow hazard triangle with a black exclamation point in the center
hurricane tcc.png,TCC,hurricane,"An open circle with two spikes connected to it. The top spike is slanted towards the right, and the bottom spike is slanted towards the left. The symbol is a light red and symbolizes a hurricane."
overdose m.png,M,overdose,a red arrow pointing up to red triangle with yellow exclamation mark inside it. to the side is a pill white one half and blue other half.
hostage deal petri 2.png,Petri,hostage deal,"A drawing of a large handshake. Below it is an emoji yellow circle in a cage, representing a hostage. On either side of the hostage, a black arrow points from the handshake to the hostage."
lockdown m.png,M,lockdown,a closed padlock next to a red downwards arrow
magen david adom ambulance aok.png,aok-aac,Magen David Adom ambulance,a yellow ambulance van with a red and white partially checkered stripe. on the side of the van is a red magen david. on the left it reads 'agen david adom in israel.' on the right it says the same but in hebrew.
icy roads budget.png,Bear,icy roads,"A pixelated drawing of a small stretch of road, there are light blue patches to depict ice with various snowflakes scattered on it to further show the ice"
lockdown high contrast m.png,M,lockdown (high-contrast),a high contrast symbol of a closed padlock next to a red downwards arrow
police fractals.png,Fractals,police,an American style outlet cover with a red X over it and a small lightning bolt above it.
nuke rae.png,Rae,nuke,a cartoony black bomb with a sparking fuse and a yellow and green radiation symbol on it.
road closed dtcd.png,dtcd,road closed,a road going diagonally with a red and white detour sign overlaid on it.
power outage rae.png,Rae,power outage,an American style outlet cover with a red X over it and a small lightning bolt above it.
police officer stellar.png,StellarSymbols,police officer,a yellow figure wearing a blue police uniform (hat and shirt with badge)
school lockdown rory.png,Rory,school lockdown,A red school building with a gold padlock
tornado warning budget.png,Bear,tornado warning,a grey funnel tornado next to a red triangle with two exclamation marks inside
power outage.png,M,power outage,"a powerline snapped in half, red lightning symbols coming from it. Its wires are yellow. There is a background of a dark circle."
shrapnel dusty.png,Dusty,shrapnel,"A series of gray, pointed shards shooting out from an explosion in the lower right corner. the shards are outlined in red"
school lockdown drill rory.png,Rory,school lockdown drill,A red school building with a gold padlock with a gold bell
tornado watch budget.png,Bear,tornado watch,a grey funnel tornado next to a yellow triangle with a black exclamation mark inside
tornado budget.png,Bear,tornado,a grey funnel tornado
