Image URL,Credit,Caption,Alt text
black diamond skiing legless rat.png,legless rat,black diamond (skiing),a black diamond with a white outline
double black diamond skiing legless rat.png,legless rat,double black diamond (skiing),two black diamonds next to each other with a white outline
ski pole legless rat.png,legless rat,ski pole,a black ski pole with green stripes and a wrist strap.
ski noun legless rat.png,legless rat,ski (noun),a black and red ski.
ski verb legless rat.png,legless rat,ski (verb),yellow legs skiing on red skis.
ski pole creature's creations.png,Creature's creations,ski pole,two black and white ski poles
ski helmet legless rat.png,legless rat,ski helmet,a red ski helmet
ski goggles legless rat.png,legless rat,ski goggles,ski goggles with rainbow lenses
triple black diamond skiing legless rat.png,legless rat,triple black diamond (skiing),triple black diamonds next to each other with a white outline
