Image URL,Credit,Caption,Alt text
land back.png,Petri,land back,"two emoji yellow hands holding piles of dirt, with dirt falling from the first hand to the second, which is wearing an orange wristband."
right to freedom from slavery and servitude m.png,M,right to freedom from slavery and servitude,the human rights emblem (a blue handprint shaped like a dove) with an open manacle below it. an arrow points from the human rights emblem to the manacle.
rights aren't conditional m.png,M,rights aren't conditional,"The human rights symbol, a blue handprint shaped like a dove, with a checklist. the checklist has two green boxes, one red box, and is in a crossed-out red circle."
metis.png,Petri,Métis,"the Métis flag, a blue flag with a white infinity symbol on it."
right to freedom of thought m.png,M,right to freedom  of thought,the human rights emblem (a blue handprint shaped like a dove) with a thought bubble below it. an arrow points from the human rights emblem to the thought bubble.
right to an attorney creature's creations.png,Creature's creations,right to an attorney,a scale type thing next to a person with a tie and a check above
my rights are in danger ot.png,Ottertime,my rights are in danger,"two red arrows leading from the human rights logo, a blue bird that looks like a human hand, to a white triangle with a red border and red exclamation mark inside, symbolizing danger"
segregated m.png,M,segregated,"a thick, dark grey border line with silver 'x's like barbed wire on top, separating a red rectangle and blue circle."
right to life m.png,M,right to life,"the human rights emblem (a blue handprint shaped like a dove) with a green sprout below it, and an arrow pointing from the human rights emblem to the sprout."
obligation.png,M,obligation,an emoji yellow person looking at a list.
segregation.png,Rae,segregation,"a group of peach colored dots and a group of brown colored dots, separated by a thick black line."
russian nationalist extremist ot.png,Ottertime,russian nationalist/extremist,a yellow person holding the russian flag. there is a speech bubble coming out of them that has the ukrainian flag crossed out in red.
right to peaceful assembly m.png,M,right to peaceful assembly,"the human rights emblem (a blue handprint shaped like a dove) with a green circle below it. the green circle has three black arrows from different directions pointing into it, and a fourth arrow points from the human rights emblem to the circle."
systemic inequality petri 1.png,Petri,systemic inequality,"a drawing of a golden scale, which is unequal. there are two arrows around it going in a circular motion."
Ukraine flag tonto.png,Tonto,Ukraine flag,"the flag of Ukraine, on a flagpole."
right to recognition of personhood m.png,M,right to recognition of personhood,"the human rights emblem (a blue handprint shaped like a dove) with a yellow figure, which has a green checkmark to the left of it, below it. an arrow points from the human rights emblem to the figure."
systemic inequality petri 2.png,Petri,systemic inequality,"a drawing of a golden scale, which is unequal. there are two arrows around it going in a circular motion. everything is outlined in white"
united nations.png,M and Petri,United Nations,The United Nations emblem.
swiss flag m.png,M,Swiss flag,"the flag of Switzerland, drawn with slighty rough black lineart. it's square, with a red field and small white cross."
tyrant.png,M,tyrant,a simple red figure holds a crown over their head
The Soviet Union Was Not Good Ani.png,Ani,The Soviet Union Was Not Good,A drawing of the Soviet Union flag just below and off to the right is a green checkmark. There is also a large black X over the flag and checkmark.
/Concepts/war.png,M,war,"blood trickling down from a black crown onto two crossed kalashnikov rifles. below them, a drone flies and casts a shadow."
slovakian flag.png,Rae,Slovakian flag,"a white, blue, and red flag with a shield insignia on it. The shield has a white cross shape with two horizontal bars instead of one. ."
welsh dragon.png,M,Welsh dragon / Y Ddraig Goch,"The Welsh dragon, a heraldic red Western dragon facing the left"
whitewashing koda.png,Koda,whitewashing,"a dark skinned figure on the left, there’s 3 circles of light skin tones to the right of the persons head, there’s an arrow coming from the circles and pointing to the person in a light color, there’s a splatter of the pinky light skin toned color on the person"
