Image URL,Credit,Caption,Alt text
aac is for everyone vixen.png,Vixen,AAC is for everyone,a AAC device with the letters 'AAC' on it is surrounded by four hands of different skin tones and sizes. the whole image is outlined in a rainbow border.
2x2 black fukuro.png,Fukurō,AAC Yes No Board / Grid 2x2 Black,"a 2x2 grid with black outlines and the spaces filled with green, red, yellow and orange"
arasaac.png,M,ARASAAC,"A drawing of the figure from the ARASAAC logo. they are a slim, pale-skinned person with brown hair in a bob, smilign slightly and waving. they wear a green shirt with a big letter 'A' on it."
2x2 blue fukuro.png,Fukurō,AAC Yes No Board / Grid 2x2 Blue,"a 2x2 grid with dark blue outlines and the spaces filled with green, red, yellow and orange"
blissymbolics.png,M,Blissymbolics,"The logo of Blissymbolics, a symbol set. It is a blue circle with a line through it. Inside the circle are four double-sided arrows."
Add word.png,Tonto,add word,A red plus sign and the text 'word' above an AAC device
blisssymbolics.png,dtcd,Blissymbolics,"A backwards “Z” shape, the Blissymbol for “Blissymbolics”"
boardset chrome.png,cytochrome-sea,boardset,"a green rectangle with several colorful squares with paler green rectangles behind it, implying a stack."
alternative aacil logo.png,Vixen,alternative AACIL logo,": a stylized communication device with colorful buttons arranged in a grid, representing an AAC interface. Above the grid is a speech bubble containing the text “AACIL” in blue, Below the device, the slogan “By us, For us” is written in blue. The design has a slightly textured, hand-drawn look, and the color scheme includes soft pastels and teals"
board.png,M,board,An AAC board.
button m.png,M,button,A blue square with a red clothing button on it.
tts.png,M,text-to-speech,"A grey keyboard with a speech bubble coming from it with lines, representing words, on it."
boardset.png,M,boardset,three AAC boards layered over each other. they all have the same layout and color key.
can't use aac esrah.png,Esrah,can't use AAC,"a hand reaching to an AAC tablet with a blue case. Between the hand and the tablet is a jagged red line, separating them."
Communication_cards_1.png,Petri,communication cards,"A drawing of five communication cards on a silver ring. The cards are white, and the symbols show a person touching a box, two faces, a speech bubble, and a person."
button color m.png,M,button color,"A vertical rectangle coloured in a rainbow gradient. there is a partially transparent white circle, representing a symbol, and thin horizonal rectangle, representing a word, in the vertical rectangle."
Communication_cards_2.png,Petri,communication cards,"A drawing of five communication cards on a silver ring. The cards are multicoloured, and the symbols show a person touching a box, two faces, a speech bubble, and a person."
core aac m.png,M,core (AAC),a shiny gold-toned shape of an apple core with a small arrow pointing to it from either side..
communication cards.png,M,communication cards,communication cards clipped together with a binder ring. The card on top has a white label and a neutral face on it.
facilitated communication.png,Petri,facilitated communication,a hand pointing at a square on a set of symbols. there is another hand holding on to the first hand.
dark pink letterboard.png,NonspeakingKiku,dark pink letterboard,a dark pink abc format stencil style letterboard with black outlines.
crp.png,Plum,CRP (communication and regulation partner),"Drawing of two people, a yellow person holding a letterboard, and a teal person pointing at letters on the board. They are depicted with circular heads, triangle bodies, and floating circular hands."
aac user 2.png,Petri,AAC user,A drawing of a simplified person wearing a harness that has a talker on it. The talker is turned on with various multicoloured buttons.
ewhaaac symbol set m.png,M,Ewha-AAC symbol set,"a drawing with thin black lineart, made up of straight lines, circles, and a few curves. it shows a smiling person with a hand raised in greeting. they have black hair, shown as the top portion of their circular head, and are wearing a long-sleeved teal tshirt."
custom boardset chrome.png,cytochrome-sea,custom boardset,a stack of rectangular AAC boards next to a red cube with yellow sparkles and a yellow sunburst behind it
flexspeak 1.png,M,flexspeak,"a drawing of the Flexspeak logo, which is a blue speech bubble with white speech lines on it in a white square. it has thick black outlines"
flexspeak.png,M,flexspeak,"a drawing of the Flexspeak logo, which is a blue speech bubble with white speech lines on it in a white square."
flutterkeys m.png,M,Flutterkeys,A simplified black and white rendition of the logo of the AAC app Flutterkeys.
grid chrome.png,cytochrome-sea,grid,a 7 by 9 grid on a white backdrop.
folder rc.png,Bear,folder,a simple yellow folder with three tabs and a lighter center
home sign m 1.png,M,home sign,"A green house with a triangular roof. above it is a light green figure making a triangle shape with their hands, mimicking the roof."
home board page rc.png,Bear,home board / page,A tablet displaying an AAC grid with a black icon of a house in front of it which has a white outline
full time aac user.png,Kit,full time AAC user,"a yellow person holding an AAC device, facing away from the viewer. there is a clock above them with two blue arrows around the clock"
