Image URL,Credit,Caption,Alt text
capable pheonix 2.png,Pheonix,capable,"An image with dark line art shows thumbs up to the right of 3 objects. The objects are a gear, a lightbulb, and a wrench. They are arranged in a slight arc over and to the side of the thumbs up"
concentric rae.png,Rae,concentric,"four circles in different colors, each bigger one fully surrounding the smaller ones"
et cetera m.png,M,et cetera,a beige scribble that looks a bit like the letters 'etc'
chained 2.png,Dusty,chained,A drawing of an arm with light skin and a closed fist chained to a wall anchor.
cool pheonix 3.png,Pheonix,cool,A yellow thumbs up with a wave arcing around it. The wave is a mosaic of bright gradient blocks of various blue hues and shades outlined with blocky lines that individually grade from darker blue to purple.
else fg.png,froggygolem,else,On the top left a light gray circle contains three gray small circles. On the right a green arrow points to an underlined green circle.
chained 6.png,Dusty,chained,A drawing of an arm with bright yellow skin and a closed fist chained to a wall anchor.
cool pheonix 4.png,Pheonix,cool,A yellow thumbs up with a wave arcing around it. The wave is a mosaic of bright gradient blocks of various blue hues and shades outlined with smooth lines that individually grade from darker blue to purple.
even fg.png,froggygolem,even,a light green equal sign capped by a vertical darker green line on the right side ends.
cute ot.png,Ottertime,cute,"a yellow face with a cat-like smile and big, sparkly eyes. Next to them is a yellow stars on the left and a pink heart on the right."
crowded.png,Insert-name-here,crowded,"four different-colored figures, crowded together and uncomfortable with it"
exactly pheonix.png,Pheonix,exactly,A grey equal sign with 2 blue arrows pointing at it from either side.
definitely pheonix.png,Pheonix,definitely,"A purple arrow starts at the left side of the screen, makes a loop, and points down. Next to it is a green checkmark"
despite pheonix 2.png,Pheonix,despite,An image with light line art shows a red arrow traveling left to right with a purple X over it.
excellent pheonix 1.png,Pheonix,excellent,There are sparkles around a gold medal with a green checkmark below it. The image has dark line art.
despite pheonix 1.png,Pheonix,despite,An image with dark line art shows a red arrow traveling left to right with a purple X over it.
different.png,M,different,"a yellow arrow with two points. one point indicates a blue circle, and the other indicates a red diamond."
excellent pheonix 2.png,Pheonix,excellent,There are sparkles around a bronze medal with a green checkmark below it. The image has light line art.
disrespectful esrah.png,Esrah,disrespectful,"A person crossing their arms, rolling their eyes, and sticking out their tongue. Next to them is a speech bubble with a censored hand giving the middle finger, and a red X box. The person has pale skin and a dark buzzcut, and wears a purple shirt, star themed leggings, and blue socks."
different pheonix.png,Pheonix,different,"a blue circle and a purple circle with a red doesn’t equal sign between them.  Above are 2 curved arrows, a purple one points to the blue circle, a blue one points to the purple one."
