Image URL,Credit,Caption,Alt text
don't touch my veil.png,M,don't touch my veil,a frowning person in a burgundy hijab and dark grey shirt or abaya facing away from a hand poking their hijab. there is a big red 'x' below the hand.
don't watch my screen tcc.png,TCC,don't watch my screen,"2 figures. The figure on the left is light-colored with a purple outline, holding a tablet with a green case. They have an irritated expression with furrowed brows. The figure on the right is darker, outlined in black, and is glancing over at the device with a curious expression. A dashed blue line represents the direction of gaze from the dark figure's eye to the device. Above the figures, there is a large red 'X' symbol, indicating disapproval of the action."
don't mock me budget 1.png,Bear,don't mock me,"A simple yellow person with a speech bubble coming from their head. A red square, teal triangle, and a purple circle or in the bubble. Below the original speech bubble is another one with the same shapes and colors but scribbled in with a lighter shade than the original, with a red x in the corner of the bubble."
do not speak positive azerbaijan ot.png,Ottertime,Don't speak positively about Azerbaijan,a white speech bubble with the Azerbaijan flag next to a yellow thumbs up inside. Over the speech bubble is a red no sign.
Dont Talk About Soviet Union Positively Ani.png,Ani,Don't talk about the Soviet Union positively.,A drawing of a speech bubble inside of it is a Soviet Union flag and a green checkmark. Over top of the speech bubble is a large black X.
don't mock me budget 2.png,Bear,don't mock me,"A simple yellow person with a speech bubble coming from their head. A red square, teal triangle, and a purple circle or in the bubble. Below the original speech bubble is another one with the same shapes and colors but scribbled in with a lighter shade than the original, with a red x crossing out the bubble."
erasure is not privilege dusty.png,Dusty,erasure is not privilege,An image of an orange figure with a scared expression being erased by a giant pencil eraser. It is standing on a crossed out pedestal.
do not speak positive serbia ot.png,Ottertime,Don't speak positively about Serbia,a white speech bubble with the Serbian flag next to a yellow thumbs up inside. Over the speech bubble is a red no sign.
don't take my things vixen.png,Vixen,don't take my things,"a blue cartoon paw holding a pastel red ball. To the left of the hand is a red exclamation mark. Below the exclamation mark, there's a arrow pointing to the ball with a red prohibition sign over it, indicating something is not allowed."
guilt doesn't purify you ot.png,Ottertime,guilt doesn't purify you,"on the top left corner is a dramatic yellow person covering their face in shame, with a speech bubble having a blue exclamation mark inside coming out from them. On the bottom right corner is a teal, shiny ball with a yellow aura and sparkles around it. Between the two is a gray arrow pointing towards the teal ball, with a red X over the arrow."
fat liberation 2.png,Ani,fat liberation,A fat person inside of a jail cell but the middle of all the bars is missing so the person isn’t trapped in the cell.
don't talk about that person please petri.png,Petri,don't talk about that person please,"A drawing of a plain pink person. To their left is a large speech bubble with a drawing of them, and a large red X crosses out the speech bubble."
fat liberation 1.png,Ani,fat liberation,fat person holding a flag The flag is grey with 4 horizontal blue stripes in the middle going from darkest at the top to lightest at the bottom. There is an orca in the center of the flag in front of the stripes.
i am a minor ottertime.png,Ottertime,I am a minor,a frustrated pastel yellow person pointing to themselves. Next to them is a speech bubble and in that speech bubble is a red less than sign next to a red 18.
don't talk to me like that vixen.png,Vixen,don't talk to me like that,"A spikey speech bubble with red symbols, including a hashtag and exclamation mark, indicating strong emotions or censored words. Next to it is a red stop sign with a paw print inside it"
fat isnt a feeling legless rat.png,Legless Rat,Fat Isn't A Feeling,"black outlines, a fat yellow person to the left of a black does not equal sign to the left of a red mad face on top of a blue sad face with a tear on top of a yellow happy face"
i am not a minor esrah.png,Esrah,I am not a minor,"a 'not equal' sign between an adult gesturing to themselves, and a child with a red number '18' above them, and an arrow pointing down."
don't talk to me right now vixen.png,Vixen,don't talk to me right now,"A speech bubble with squiggly lines, a red stop sign with a paw print is next to it, a red is pointing from the stop sign to a blue clock that is underlined in red."
i am ending this conversation.png,Petri,I am ending this conversation,"three speech bubbles, with the top and bottom ones coming from the right and the middle one coming from the left. the first speech bubble contains brown scribbles, the second one contains red scribbles, and the third one contains a red octogon with white scribbles on it so it looks like a stop sign"
I don't want to hear your white guilt.png,Esrah,I don't want to hear your white guilt,"an ear listening to a white woman dramatically exclaim while thinking about racism, which is represented by a darker blob on a low pedestal, and a lighter blob on a high pedestal. A red arrow and X points to the ear, to show the act of hearing."
don't talk to my caregiver talk to me vixen.png,Vixen,"don't talk to my caregiver, talk to me","a grey person with ears, the disabled flag on their right side. on their left is a blue person with ears crossed out."
i don't like side hugs plum.png,Plum,I don't like side hugs,"A drawing of two simple human figures side hugging, with a red “X” icon in the top right corner. The figures have pawn-shaped bodies with arms but no legs, and hug by wrapping one arm around the other’s back. One is yellow, and the other is teal. The “X” icon is a red circle with a white letter “X” inside, to signify “no”."
i'm not a crybaby tonto.png,Tonto,I'm not a crybaby,"a yellow person with an angry expression pointing at themselves , next to them there is a speech bubble with a crying baby and an X under the baby ."
don't touch ee.png,Eldritch-Emojis,don't touch,"a yellow hand reaching down, in a red circle with a line through it."
i don't want to participate budget 1.png,Bear,I don't want to participate,"A simple yellow person with a neutral expression, both arms crossed over their chest to make an x. A speech bubble with four other figures in a group is next to them, an x is over the figure that is the same color as the main person"
I'm not comfortable with affection.png,Petri & Neon,I'm not comfortable with affection,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a white speech bubble that contains a red heart with a green arrow pointing to it."
don't touch my screen budget 1.png,Bear,don't touch my screen,"a pixelated style of a tablet sized device, a yellow hand has its 'finger' on the screen. there is a red x over the part of the hand touching the screen."
i don't want to participate budget 2.png,Bear,I don't want to participate,"A simple yellow person with a neutral expression, both arms crossed over their chest to make an x. Another simple person is next to them, a speech bubble with four other figures in a group is next to the other person. an arrow is over the figure that is the same color as the main person."
I dont owe you an explanation Vixen.png,Vixen,I don't owe you an explanation,"on the left is a yellow wolf with its ears back looking upset, it has a blue dashed speech bubble with ""..."" on the right there are three speech bubbles in different shades of red, with scribbles for text, question marks, and an angry face"
don't walk behind me wolf.png,Wolf,don't walk behind me,A gray person walking behind a purple person with a large red X over them.
i don't owe you verbal speech ottertime.png,Ottertime,I don't owe you verbal speech,"on the left, two orange hands doing the asl symbol for owe with cyan emphasis movement lines. One hand is pointing to the palm of the other hand. On the right, a yellow person speaking with a red circle and blue square inside a white speech bubble. Between the  two is a maroon arrow with a red X on top"
i dont want to know my weight ot 3.png,Ottertime,I don’t want to know my weight,a distressed light pink person with a thought bubble coming out of them. Inside is a digital scale as well as a metal weight in pounds. The thought bubble is crossed off in red.
fat is beautiful vixen.png,Vixen,fat is beautiful,"on the left is a yellow coloured plus-size body, on the right is a blueish-white swan, there is a curly pink arrow pointing from the body to the swan, and hearts around them both in the same colour."
i have a right to refuse rae.png,Rae,I have a right to refuse,a blue figure holding a sign that has an X on it. There’s a check mark with an arrow pointing to the person
i dont want to know my weight ot 4.png,Ottertime,I don’t want to know my weight,a frustrated light pink person with a thought bubble coming out of them. Inside is a digital scale as well as a metal weight in pounds. The thought bubble is crossed off in red.
fat people can be physically strong m.png,M,fat people can be physically strong,"a smiling fat yellow figure flexing their bicep, with golden shine marks around their arm. to the right is a green circle with a white checkmark or tick"
I'm not comfortable with compliments.png,Petri & Neon,I'm not comfortable with compliments,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a white speech bubble that contains a blue flower with a green arrow pointing to it."
im uncomfortable please stop.png,Petri,"I'm uncomfortable with that, please stop",a drawing of a plain yellow person frowning with their shoulders raised. next to them is a speech bubble pointing at them containing a large red X.
i can't do this alone plum.png,Plum,I can't do this alone,"A drawing of a simplistic yellow human struggling to lift a long metal bar, and a red circle with a white “X” inside. The person is lifting the bar by the end instead of the center, so they are only getting one side off the ground."
i'm not comfortable with flirting.png,Petri & Neon,I'm not comfortable with flirting,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing five light blue hearts with a green arrow pointing to it."
i'm not comfortable with death.png,Petri & Neon,I'm not comfortable with death,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a skull and crossed bones with a green arrow pointing to it."
i can't use simpler words m.png,M,I can't use simpler words,"a speech bubble with three very long lines, and a speech bubble with several short lines.  in the top-right corner, there is a red arrow pointing down from the first bubble to the second. in the bottom left is  a red 'X'."
i'm not comfortable with self harm jokes petri.png,Petri,I'm not comfortable with self harm jokes,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a spiky bubble and a laughing face with a green arrow pointing to it."
i'm not comfortable with nsfw.png,Petri,I'm not comfortable with NSFW,"a drawing of a plain yellow person looking uncomfortable, with their shoulders raised, their mouth in a squiggly line, and a sweat droplet on their head. next to them is a pink square containing a glyph of a horizontal line going into a divot in a vertical line, with a green arrow pointing to it."
i don't need a warning to exist esrah.png,Esrah,I don’t need a warning to exist,a red crossed out circle pointing to a yellow triangle warning sign. In the middle is a person with a neutral expression.
i'm not crazy vixen.png,Vixen,I'm not crazy,"a dizzy-faced emoji with spiral eyes and its tongue sticking out, circled and crossed out with a red line."
