Image URL,Credit,Caption,Alt text
i have aspd crows.png,Crows,I have ASPD,An emoji-yellow person pointing to themselves with an arrow pointing from the ASPD symbol to them.
/Disability/s/narcissist.png,Petri,narcissist,a drawing of a person's featureless head coloured like the NPD flag. they're wearing a golden crown.
i have npd crows.png,Crows,I have NPD,An emoji-yellow person pointing to themselves with an arrow pointing from a simplified narcissus flower to them
i have avpd crows 1.png,Crows,I have AVPD,An emoji-yellow person pointing to themselves with an arrow going from a crossed out emoji-yellow person to them
narcissist evan.png,Evan,narcissist,a smiling yellow person with a crown above their head
i need praise m.png,M,I need praise,"a speech bubble with a shiny gold star in it, to the left of a hand out with a deep pink exclamation mark over it."
i have avpd crows 2.png,Crows,I have AVPD,An emoji-yellow person pointing to themselves with an arrow going from a crossed out grey emoji person to them
/Disability/NPD.png,Blackholemojis,Narcissistic Personality Disorder,"an emoji of a figure raising one arm and showing a floating yellow star. They have a heart in the middle of their chest, and are wearing a purple garment that doubles as both a cape and a blanket. One side is drawn similar to a superhero’s, and the other side has some texturing."
interest person szpd ottertime.png,Ottertime,interest person (SZPD),"a energetic pale yellow person with yellow and pink cheeks and joints holding their hand to their chest and the other hand swinging by their side. On their chest is a pale white thought bubble with a star and heart inside, representing interests"
narc crash 2 ottertime.png,Ottertime,narc crash,a distressed white person with purple paws and a broken four pointed purple star on their chest. On top of their head is a golden crown broken into two pieces
/Disability/s/npd vixy.png,Vixen,NPD,"a stylized, symmetrical design with of a narcissus flower with six petals, each petal filled with a gradient of different colors, creating a vibrant, rainbow-like effect. The central area contains a galaxy or nebula-like texture with a starry appearance, Surrounding the flower is a circular border filled with a similar galaxy texture"
low supply ottertime.png,OtterTime,low supply,a drooping narcissus flower surrounded by small purple dashes. To the right is a purple-white squiggly arrow pointing downwards
narcissistic  petri.png,Petri,narcissistic,"A drawing of a person from the chest up. They are wearing a crown, smiling with their mouth open, and have their hand on their chest. They're speaking a speech bubble that contains a green arrow pointing at them and a green thumbs-up."
safe person avdp ottertime.png,OtterTime,safe person (AVDP),"a calm white person with teal cheeks and joints holding their hand to their chest. On their chest is a teal shield with a darker teal lock inside, symbolizing safety"
narc crash 1 ottertime.png,Ottertime,narc crash,a distressed white person with purple paws and a broken four pointed purple star on their chest. On top of their head is a wilted drooping narcissus flower with torn petals
no supply ottertime.png,OtterTime,no supply,"a wilted, drooping narcissus flower with torn petals and a scruffed stem. To the right is a orange-brown vertical line. On the bottom of that line is an orange X"
/Supports/supply npd.png,M,supply (NPD),"a vertical rectangle that goes from red at the bottom, orange and yellow in the middle, to green at the top. inside the rectangle are a gold star, a thumbs-up, and a speech bubble with a pink heart in it."
/Feelings/narc high meabh.png,Méabh,narc high,A stylized drawing of a yellow person with blue eyes and two light blue feathered wings on their back. The yellow person has one eye closed. There is a yellow crown above their head.
/Disability/ocpd.png,Blackholemojis,OCPD,a figure standing with one hand behind their back and the other making a “perfect” symbol (index and thumb touching with other fingers held apart). Behind them are several checkmarked boxes that fade towards the bottom.
szpd bh.png,Blackholemojis,SZPD,"a person with a flat expression waving to the viewer. Two thought bubbles are next to their head, one with a blue sad face and the other with a green happy face. The colors in each are muted, to show muted emotions."
pentulant bpd.png,Ottertime,petulant BPD,a person with the bpd symbol on their chest having their hands on their head. They are visibly irritated and there is a speech bubble coming out of them with three red exclamation marks
self destructive bpd.png,Ottertime,self destructive BPD,"a person with the BPD symbol on their chest looking visibly dissociative. Coming out of them is a thought bubble having a bottle of alcohol, a black bar with 3 Xs, two pills, and a razor blade with a blue blood-like substance on it"
that's not what narcissist means ottertime.png,OtterTime,that's not what narcissist means,"a narcissus flower above a dark blue dictionary. There is a magenta arrow pointing from the circle to the book. On top of the arrow is a red X, showing that the meaning was wrong"
/Disability/PPD.png,Blackholemojis,Paranoid Personality Disorder,"a figure wearing an orange safety vest with reflective strips. They have a somewhat nervous expression and posture, and there are triangle caution symbols beside them."
/Feelings/splitting bpd.png,Plum,splitting (BPD),"Two shattered halves of a round shape. The left half is white and has smiley faces displaying various positive emotions in it. The right half is black, and has frowny faces displaying various negative emotions in it. Red marks emphasize the top of the crack separating the halves."
/Disability/s/STPD.png,Blackholemojis,schizotypal personality disorder,"A person resting their arms on a greenhouse with plants growing inside. They have a flat expression but happy eyes, and two purple sparkles float around them."
white split meabh.png,Méabh,white split,A drawing of a ms paint style polaroid photo. In the photo there is on purple person whos doing a peace sign and one grey person holding onto purple persons right arm. The purple persons face is shrouded in a blue-white glow and they have a glitchy pale blue halo.
quiet bpd.png,Ottertime,quiet BPD,"a person with the BPD symbol on their chest and a zipper in place of their mouth looking distressed at a mirror. The mirror is cracked and has a warped reflection, referring to their warped self image."
