Image URL,Credit,Caption,Alt text
Neurodiversity is more than just autism and ADHD plum 1.png,Plum,neurodiversity is more than just autism and ADHD,"A rainbow colored infinity symbol in front of a drawing of the Earth with a rainbow arc above the planet, representing neurodiversity. Then, a “greater than” symbol. To the right of it, on the “lesser” side, is a gold infinity symbol, representing autism, a plus sign, and the ADHD butterfly symbol, which is a rainbow-colored, stylized depiction of a butterfly, with the wings drawn with a single stroke to resemble an infinity sign."
part time wheelchair user dusty.png,Dusty,part time wheelchair user,A blue rigid manual wheelchair with a clock that is half shaded blue and a bar spanning half of the circumference.
narrow interests.png,Neon,narrow interests,"many circles of different colors and sizes. Most of them are in the dark, but a beam of light illuminates a few of them."
neurospicy.png,M,neurospicy,a stylised neurodiversity symbol (a rainbow infinity sign) over a red chili.
physical disability.png,Plum,physical disability,"A large disabled sun symbol colored like the physical disability flag surrounded by several small red pictograms representing different physical disabilities and aids relating to them. The disabled sun symbol is a large ring with a small circle inside; The physical disability flag is a grey field with diagonal red, white, and red strips going through it diagonally. The pictograms are a person with limb differences, lacking their right arm and leg, and using a prosthetic leg; An anatomical heart; A pair of lungs; A bone and muscle; A full body standing with jagged lines coming off of it; A walking cane; A forearm crutch; A knee brace; A manual wheelchair."
new normal.png,Harlow,new normal,a calendar with a fire and an orange line going out a little over a month and ending in a circle and a new line starting in a green colour till the end of the calendar
self diagnosis dx chrome.png,chrome,self dx / self-diagnosis,image of a blue dog with an arrow with a disability flag pointing back around at it
neurodiversity.png,M,neurodiversity,"the neurodiversity symbol, an infinity symbol in rainbow colours, shown with a black outline."
sensory disability chrome.png,chrome,sensory disability,image of disability flag with an eye a nose a hand an ear and a mouth on it
sensory disability.png,Plum,sensory disability,"A drawing of the disabled sun symbol, which is a large ring with a small circle inside, colored to match the sensory disability flag, surrounded by 5 green pictograms displaying different senses. The sensory disability flag is a grey field with a green, white, and another green stripe going diagonally through the center. The pictograms are an eye surrounded by  sparkles, a nose with “stink lines”, an ear with waves representing sounds, a hand with little spark shapes around it, a mouth with its tongue stuck out surrounded by dots and spiky shapes, and a person balancing on one foot with lines around different parts of their body"
spoons.png,Blackholemojis,spoons,six metal spoons positioned randomly
visibly disabled 2.png,M,visibly Disabled,"a stylized eye, with the iris and pupil being the disability sun symbol, colored with the disability pride flag. around the eye are purple action / emphasis lines"
speech disability bh m.png,"Blackholemojis, adapted by M",speech disability,a speech bubble with small lines arranged into a circle pointing outward. behind the speech bubble is a waving disability pride flag.
visibly disabled.png,M,visibly Disabled,"a stylized eye, with the iris and pupil being the disability sun symbol, colored with the disability pride flag. around the eye are orange action / emphasis lines"
wheelchair user.png,Blackholemojis,wheelchair user,a full body symbol of a wheelchair user waving. Their wheelchair has a compact design and they are self-propelled.
visible disability.png,M,visible disability,"a stylized eye, with the iris and pupil being the disability sun symbol, colored with the disability pride flag. around the eye are teal action / emphasis lines"
support needs fractals.png,Fractals,support needs,"A drawing of two green hands with their palms facing up, extended to the viewer. The palms are lighter green and in the hands is a purple hart with a red exclamation mark."
high support needs m.png,M,high support needs,"Two yellow hands, one reaching out to the other for support, and the other reaching to give assistance.  To the left is a blue upwards arrow."
low support needs m.png,M,low support needs,"Two yellow hands, one reaching out to the other for support, and the other reaching to give assistance.  To the left is a blue downwards arrow."
medium support needs m.png,M,medium support needs,"Two yellow hands, one reaching out to the other for support, and the other reaching to give assistance.  To the left is a blue way line."
high support needs vixen 2.png,Vixen,high support needs,"A grey bar that's very full with a galaxy rainbow, at the bottom there's two yellow paws holding a pink heart."
low support needs vixen 2.png,Vixen,low support needs,"A grey bar that's barely full with a galaxy rainbow, at the bottom there's two yellow paws holding a pink heart."
medium support needs vixen 2.png,Vixen,medium support needs,"A grey bar that's half full with a galaxy rainbow, at the bottom there's two yellow paws holding a pink heart."
high support needs vixen 1.png,Vixen,high support needs,"a stylized, cartoonish dog with brown fur, floppy ears, and blue headphones, smiling with closed eyes and blushing cheeks. They are holding a green letterboard. To the right of the character is a rainbow-colored infinity symbol and a rectangular bar with a rainbow gradient filling up from the bottom almost full."
low support needs vixen 1.png,Vixen,low support needs,"a stylized, cartoonish character with large fox-like ears, headphones, and a happy expression with closed eyes and blushing cheeks. They are holding a blue stuffed animal, which resembles a plush dog. Next to them is a rainbow-colored infinity symbol and a rectangular bar with a rainbow gradient starting to fill up at the bottom."
medium support needs vixen 1.png,Vixen,medium support needs,"a cute, stylized, cartoonish bunny with fluffy gray fur and long floppy ears. The character has a happy expression, with closed eyes, blushing cheeks,  they are chewing on a yellow donut chewlery, and is holding a pink AAC device. To the right of the character is a rainbow-colored infinity symbol and a rectangular bar with a rainbow gradient filling up from the bottom now half full."
