Image URL,Credit,Caption,Alt text
complain pheonix 2.png,Pheonix,complain,a rectangular speech bubble with a red arrow pointing at a red x inside it. There are 3 emphasis marks  around the top right corner of the speech bubble the image has dark line art.
discourse.png,CC,discourse,"Three yellow speech bubbles in a larger off-white cloud bubble. The first bubble has a green checkmark. The second bubble has a red X. The third bubble has a purple almost-equal sign, and a purple question mark."
explain dusty.png,Dusty,explain,"A speech bubble with green, blue, pink, and yellow highlighted scribbles. An arrow goes from it to another speech bubble with just the pink scribble, and then much more scribbled text."
describe ottertime.png,Ottertime,describe,"a cube with a red top, blue left side, and green right side. In the top face is a dark red square, or the left face is a dark blue circle, and the right face is a dark green triangle. Surrounding the cube are yellow triangles for emphasis."
disrupt ot.png,Ottertime,disrupt,"a yellow face making a silly face as one of their hands hold a air horn that is going off. It has three lines coming out of the speaker in the air horn, representing noise"
flirt m.png,M,flirt,"a light pink speech bubble with a love heart, two flowers, and a sparkle in it."
fake gillipop.png,Gillipop,fake,an emoji-yellow person with a nervous expression and a red x on their chest saying a speech bubble with a red arrow towards themself
express pheonix 1.png,Pheonix,express,A yellow hand with a blue flame hovering above it. The flame is surrounded by blue emphasis lines and short purple arrows pointing away from it. The image has dark line art.
forbid pheonix 1.png,Pheonix,forbid,A black speech bubble with an off white outline has a red forbidden sign inside it.
flirt m hc.png,M,flirt [high-contrast],"a light pink speech bubble with a love heart, two flowers, and a sparkle in it."
express pheonix 2.png,Pheonix,express,A brown hand with yellow line art and a blue flame hovering above it. The flame is surrounded by blue emphasis lines and short purple arrows pointing away from it. The image has light line art.
forbid pheonix 2.png,Pheonix,forbid,A white speech bubble with a brown outline has a red forbidden sign inside it.
howl k9.png,K9,howl,a stylized wolf howling at a yellow full moon. there are music notes and an exclamation mark
flirt dusty.png,Dusty,flirt,"A drawing of a green smiley face with a speech bubble with two hearts and questions marks in it, that is looking at a yellow face which is smiling with hearts coming off of it."
inform pheonix 3.png,Pheonix,inform,Inside an off white speech bubble is a blue oval with a white I on it. The image has dark line art
lie dusty.png,Dusty,lie,A gray person who is thinking a green check mark and saying a red X.
imply doctor zero.png,DoctorZero,imply,"Three purple “V”-shaped blocks with 60 degree angles arranged to form the corners of an imaginary equilateral triangle. You could lengthen them to make a solid triangle, but right now there’s only the corners with space between them. Below this is a thought balloon with a solid equilateral triangle inside — the shape the structure is implying."
inform pheonix 4.png,Pheonix,inform,Inside a brown speech bubble is a blue oval with a black I on it. The image has light line art
object pheonix.png,Pheonix,object,a speech bubble with a red exclamation point in it
inform pheonix 1.png,Pheonix,inform,An off white speech bubble has a blue magnifying glass inside it hovering over a brick of brown scribbles. The image has dark line art.
lie plum.png,Plum,lie,"An extremely simplified, featureless yellow person holding a pear. A speech bubble coming from them has a pear with a red x through it, and a red arrow goes from this speech bubble to the physical pear they’re holding, essentially communicating “this is not a pear.” A thought bubble coming from them has a pear and a green checkmark, showing that they know it actually is a pear."
peaceful protest.png,Esrah,peaceful protest,"a person wearing dark clothing, a beanie, a vest, and muted red gloves, holding a sign with a red x on it and a daisy in one hand."
inform pheonix 2.png,Pheonix,inform,A brown speech bubble has a blue magnifying glass inside it hovering over a brick of off white scribbles. The image has light line art.
