Image URL,Credit,Caption,Alt text
serious grass allergy bh.png,blackholemojis,serious grass allergy,"a red circle with a large medical alert asterisk inside it, and grass pictured in the centre."
serious mango allergy bh.png,blackholemojis,serious mango allergy,"a red circle with a large medical alert asterisk inside it, and a mango pictured in the centre."
serious ginger allergy bh.png,blackholemojis,serious ginger allergy,"a red circle with a large medical alert asterisk inside it, and a ginger root pictured in the center."
serious latex allergy bh.png,blackholemojis,serious latex allergy,"a red circle with a large medical alert asterisk inside it, and a blue medical glove, a banana, and two bandaids pictured in the center."
serious peanut allergy bh.png,blackholemojis,serious peanut allergy,"a red circle with a large medical alert asterisk inside it, and a peanut pictured in the center."
serious insect sting bite allergy bh.png,blackholemojis,serious insect sting / bite allergy,"a red circle with a large medical alert asterisk inside it, and a yellow flying insec pictured in the center."
serious medication allergy bh.png,blackholemojis,serious medication allergy,"a red circle with a large medical alert asterisk inside it, and a blue and white pill, and a white mortar and pestle, pictured in the center."
serious pollen allergy bh.png,blackholemojis,serious pollen allergy,"a red circle with a large medical alert asterisk inside it, and various types of yellow and green pollen pictured in the centre."
serious wheat gluten allergy bh.png,blackholemojis,serious wheat / gluten allergy,"a red circle with a large medical alert asterisk inside it, and three heads of wheat pictured in the center."
serious oral kiwi allergy bh.png,blackholemojis,serious oral kiwi allergy,"a yellow circle with a large medical alert asterisk inside it, and a tongue touching a kiwi fruit pictured in the centre."
serious shellfish allergy bh.png,blackholemojis,serious shellfish allergy,"a red circle with a large medical alert asterisk inside it, and an oyster and a shrimp pictured in the center."
serious kiwi allergy bh.png,blackholemojis,serious kiwi allergy,"a red circle with a large medical alert asterisk inside it, and half a kiwi fruit cut pictured in the center."
severe almond allergy koda 2.png,Koda,severe almond allergy,a red explosive shape with an almond inside it
serious stone fruit allergy bh.png,blackholemojis,serious stone fruit allergy,"a red circle with a large medical alert asterisk inside it, and a plum and a peach pictured in the centre."
serious onion allergy bh.png,blackholemojis,serious onion allergy,A red circle with a medical asterisk. Overlaid on it is a picture of a white onion and an onion slice.
severe coffee allergy koda 1.png,Koda,severe coffee allergy,a red triangle with a coffee bean inside it
severe apple allergy koda 1.png,Koda,severe apple allergy,a red triangle with an apple inside it.
severe sweat allergy bh.png,blackholemojis,serious sweat allergy,"a red circle with a large medical alert asterisk inside it, and a yellow person with three big sweat drops pictured in the center."
severe coffee allergy koda 2.png,Koda,severe coffee allergy,a red explosive shape with a coffee bean inside it
severe corn allergy koda 1.png,Koda,severe corn allergy,a red triangle with a cob of corn inside it
severe almond allergy koda 1.png,Koda,severe almond allergy,a red triangle with an almond inside it
severe peach allergy koda 1.png,Koda,severe peach allergy,a red triangle with a peach inside it
severe corn allergy koda 2.png,Koda,severe corn allergy,a red explosive shape with a cob of corn inside it
severe apple allergy koda 2.png,Koda,severe apple allergy,a red explosive shape with an apple inside it.
severe peach allergy koda 2.png,Koda,severe peach allergy,a red explosive shape with a peach inside it
soy allergy koda 1.png,Koda,soy allergy,a yellow triangle with three soy beans inside it.
severe soy allergy koda 1.png,Koda,severe soy allergy,a red triangle with three soy beans inside it.
severe sweat allergy koda 1.png,Koda,severe sweat allergy,a red triangle with a tan square with 3 blue droplets on it inside it.
soy allergy koda 2.png,Koda,soy allergy,a yellow explosive shape with three soy beans inside it.
severe soy allergy koda 2.png,Koda,severe soy allergy,a red explosive shape with three soy beans inside it.
severe sweat allergy koda 2.png,Koda,severe sweat allergy,a red explosive shape with a tan square with 3 blue droplets on it inside it.
sweat allergy koda 1.png,Koda,sweat allergy,a yellow triangle with a tan square with 3 blue droplets on it inside it.
sweat allergy koda 2.png,Koda,sweat allergy,a yellow explosive shape with a tan square with 3 blue droplets on it inside it.
