Image URL,Credit,Caption,Alt text
itself.png,Pheonix,itself,a blue cube with two arrows on either side pointing at it
its vixen.png,Vixen,its,"a simple drawing of a grey monster with a 'nonbinary' symbol made with a heart on its face, it's holding a yellow ball in its paw and a green arrow Is pointing at it."
it petri 3.png,Petri,it,"The word 'it' in teal, white, and red, written in large letters and taking up half the symbol. Next to it is a drawing of a light green AAC device. The lines of the device are coloured, the lines of the word are just black."
me dusty.png,Dusty,me,"A green person with just a torso, round head, and eyes, gesturing to their head with their thumb."
its gillipop.png,Gillipop,its,a sheet metal figure with a square head holding a grayed out ball with a blue arrow pointing to at the figure.
it petri 4.png,Petri,it,"The word 'it' in teal, white, and red, written in large letters and taking up half the symbol. Next to it is a drawing of a light green AAC device. The lines of the device are black and the word are black."
Me.png,Pheonix,me,a purple figure with a slight smile and 2 curves for eyes pointing at themselves with their hand
itself vixen.png,Vixen,itself,"a simple drawing of a grey monster with a 'nonbinary' symbol made with a heart on its face, it has both paws pointing towards itself, a green arrow Is pointing at it."
its nubs.png,Nubs,its,A blue figure with a sphere head holding a cube. An arrow points at the cube.
mine cane dusty.png,Dusty,mine,"A green figure with a hand on a red box, looking down at it, and a cane in their other hand."
me powerchair dusty.png,Dusty,me,A green figure in a gray power chair pointing to themselves.
its cc.png,CC,its,a red circle and a blue box in front of it pointed at by a blue arrow
mine powerchair dusty.png,Dusty,mine,"A green figure in a power chair, holding a red square."
me wolf.png,Wolf,me,The head and torso of an abstract yellow person with a large black rectangle in front along the bottom of the image.
it is.png,Nubs,it's,purple figure with a cube head. An arrow points out from the head to the left.
mine_dusty_manual_wheelchair.png,Dusty,mine,"A green figure in a wheelchair, holding a red square."
Me vixen.png,Vixen,me,"A simple, yellow, cartoon creature with the word ""Me"" on its face. It has a childlike, crayon-drawn style with rounded edges. The creature is pointing at itself with its right paw."
His.png,Pheonix,his,"yellow figure with a large mustache has a hand out, a purple ball is hovering over the hand and an arrow points to the ball"
mine stellar.png,StellarSymbols,mine,the head and shoulders of a yellow figure holding a red square. a black arrow points up to the figure's head
mine pheonix.png,Pheonix,mine,purple figure with slight smile and curved lines for eyes pointing at themselves with a finger. They have their other hand to the side with a yellow ball floating over it.
i.png,Pheonix,I,a yellow figure with a small smile and two vertical lines for eyes pointing at themselves with one finger
my dusty.png,Dusty,my,"A green person with just a torso, round head, and eyes, touching their chest with their hand."
mine vixen.png,Vixen,mine,"A simple, green, cartoon creature with the word 'Mine' on its face. It has a childlike, crayon-drawn style with rounded edges. The creature is holding a red ball in both paws."
