Image URL,Credit,Caption,Alt text
but petri 2.png,Petri,but,A drawing of a large light blue circle next to a larger pink exclamation point.
be petri 2.png,Petri,be,A drawing of a large light blue circle with blue lineart. On each side of it there is a scribbly black arrow pointing down.
are petri gillipop.png,Petri & Gillipop,are,two featureless yellow people standing side by side and holding hands with an arrow pointing downwards on either side of them.
can pheonix.png,Pheonix,can,green checkmark behind a thumbs up.
be rayin.png,Rayin,be,"A nondescript blue person with a star on their chest is positioned above a downward-pointing purple arrow, which has a upward curving base which the body sits inside of."
am p.png,Petri,am,a featureless purple person standing with an arrow pointing downwards on either side of them.
can ry.png,ry,can,A bald purple person signing the ASL sign for 'can'. Their hands are fists with the knuckles facing forward. They're moving in a downwards direction.
because matrix.png,MATRIX,because,a dark pink lightning bolt with a light pink arrow coming out to the right
at 1.png,Petri,at,"a pink arrow pointing downwards onto a floating, grassy patch of land"
can fg.png,froggygolem,can,a yellow can with a light yellow thumbs up in the center.
but matrix.png,MATRIX,but,a dark pink ‘B’ shaped blob connecting to a light pink squiggle
because fg.png,froggygolem,because,a dark blue lightning bolt
Cant Gillipop.png,Gillipop,can't,"a simplified symbol of an emoji-yellow person reclining on a red x, the image has a white outline"
but petri 3.png,Petri,but,A drawing of a large white circle next to a larger black exclamation point.
because gg.png,Gleepglorpian,because,a pithos (Greek pot) from Pandora's 'box'. releasing from it are sharp black squiggles with faces inside the space
did rayin.png,Rayin,did,A nondescript yellow person with a star on their chest is positioned above a leftward-pointing purple arrow with a green checkmark to the left of the person.
but bunnsemojis.png,bunnsemojis,but,A rounded blue forward slash.
but petri 1.png,Petri,but,A drawing of a large circle next to a larger exclamation point. Both are green with dark blue outlines.
didn't 1 rayin.png,Rayin,didn't,A nondescript yellow person with a star on their chest is positioned above a purple line with an X on the left end.
But-froggygolem.png,froggygolem,but,a dark blue capital letter B shaped blob coming out from under the center of a gray horizontal rectangle.
Can Gillipop.png,Gillipop,Can,"a simplified symbol of an emoji-yellow person reclining on a green check mark, the image has a white outline"
didn't 2 rayin.png,Rayin,didn't,A nondescript yellow person with a star on their chest is positioned above a leftward-pointing purple arrow and a red X to the left of the person.
