Image URL,Credit,Caption,Alt text
/LBGT_/kink belongs at pride legless rat.png,Legless Rat,kink belongs at pride,"black outlines, at the tope the leather/kink pride flag to the left of a green check mark. At the bottom, from left to right, a person in a dark grey hijab and dress with a cane and the bottom of the dress has the genderqueer flag, a person with black hair in a two spirit shirt and dark grey pants with forearm crutches, a white person with teal and green striped hair in a teal shirt with black dots and a white person with a grey hat with crossed straps as a top."
sex workers rights ani.png,Ani,sex workers' rights,A drawing of a bright red umbrella. On the umbrella is a person with their chest and genitals covered with a black bar and some change next to the person
nonsexual kink.png,Tonto,nonsexual kink,red bubble text that says 'nonsexual kink'.
masochist.png,M,masochist,"A red arrow pointing down at a blue smiley face with hearts above it, looking at a blue circle with a red patch and red zigzags coming from it, representing pain."
smut petri.png,Petri,smut,"A drawing of an open book. The page on the left has scribbles that resemble words. The page on the right has a glyph of a horizontal line going into a divot in a vertical line, representing sex."
Petplay_dog.png,Petri,petplay,"A drawing of two people, with one above the other holding a leash to the collar that the lower one wears. The one on a leash has dog ears."
my sexual attraction is not an illness chrome.png,cytochrome-sea,my sexual attraction is not an illness,two people cuddling with a flame symbol between them. A peach arrow leads from the couple to an angry green germ. There’s a red X below the couple
strap on petri.png,Petri,strap-on,A rendered drawing of a strap-on with a black harness and a purple dildo. The straps are somewhat thin and the dildo is held in place with a silver ring and buckles.
porn.png,Ani,porn,A very simple drawing of two people engaged in missionary sex over top of them is a big grey play button like on online videos
oviposition forget us all.png,Forget Us All,oviposition,"A fat blue person with hooves shown from the waist down, seated on a yellow bench. They have an erect, leaking penis, and a hole behind them with a dark green egg partially in, and a pile of other dark green eggs below."
sub.png,Tonto,sub,the BDSM symbol with an arrow pointing down from it.
pornstar ani.png,Ani,pornstar,A very simple drawing of two people engaged in missionary sex. There is a circle around one of the people and over top both of them is a big grey play button like on online videos.
paddle 3.png,Nubs,paddle,A wooden paddle with rounded edges. It is orange with brown blurred lines for the grain.
sexual kink.png,Tonto,sexual kink,red bubble text that says 'sexual kink'.
sex worker petri.png,Petri,Sex Worker,"a drawing of an emoji yellow person. to their left is a red umbrella, with a black arrow pointing from the umbrella to the person."
Petplay_cat.png,Petri,petplay,"A drawing of two people, with one above the other holding a leash to the collar that the lower one wears. The one on a leash has cat ears."
sex ee 1.png,Eldritch-Emojis,sex,two figures on a purple bed. one figure is green-yellow and lying on their back. there's an orange-yellow figure on top of them. the green-yellow figure has their arms around the orange-yellow figure. the drawing has coloured outlines.
Petplay.png,Petri,petplay,"A drawing of two people, with one above the other holding a leash to the collar that the lower one wears."
Petplay_pony.png,Petri,petplay,"A drawing of two people, with one above the other holding a leash to the collar that the lower one wears. The one on a leash has pony ears and a mane."
sex ee 2.png,Eldritch-Emojis,sex,two figures on a purple bed. one figure is yellow and lying on their back. there's an orange-yellow figure on top of them. the yellow figure has their arms around the orange-yellow figure. the drawing has black outlines.
Petplay_rabbit.png,Petri,petplay,"A drawing of two people, with one above the other holding a leash to the collar that the lower one wears. The one on a leash has bunny ears."
phallic petri 3.png,Petri,phallic,"A drawing of a pink, vaguely penis-shaped blob, with a large black wavy equal sign to its left."
size difference ani.png,Ani,size difference,A simple drawing of two people standing next to each other. The blue one on the left is a much smaller and only comes up to about shoulder height of the green person standing next to them. Both people have rectangle bodies and circles for heads.
phallic petri 1.png,Petri,phallic,"A drawing of a pink, vaguely penis-shaped blob on the left, and an emoji yellow erect penis on the left. There is a small black wavy equal sign between them."
