Image URL,Credit,Caption,Alt text
all means all 1.png,M,All Means All,"A drawing of the logo of inclusive education organisation All Means All, which is a light blue circle with very light blue and white text that says 'all means all'"
all means all 2.png,M,All Means All,"A drawing of the logo of inclusive education organisation All Means All, which is a light blue circle with very light blue and white text that says 'all means all'. the text has been given a black outline"
communication first m.png,M,CommunicationFIRST,"The speech bubbles logo of CommunicationFIRST, drawn with black outlines. It shows a green speech bubble and a blue speech bubble overlapping. The overlap is black, and has three white lines representing text."
disability memorial m.png,M,disability-memorial.org,Three black candles of diffferent heights with dark red flames.
autism speaks ot.png,Ottertime,Autism Speaks,a blue puzzle piece vaguely shaped like a person
queensland collective for inclusive education.png,M,Queensland Collective for Inclusive Education,"A drawing of the logo of the Queensland Collective for Inclusive Education, which is warm-toned and shows overlapping lines and four circles in a design similar to the Indigenous Australian art symbol for a gathering place"
wwda.png,M,Women With Disabilities Australia,"A drawing of the logo of Women With Disabilties Australia, which is a lot of tiny purple shapes of women with different disabilities making up the shape of Australia."
