Image URL,Credit,Caption,Alt text
nerve pheonix 1.png,Pheonix,nerve,"3 neurons, one purple, another green, the last blue, travel diagonally across the image, their dendrites and axon terminals branching out, with their axons traveling through a translucent yellow tube. Red lines of various thicknesses representing veins and arteries travel along with them. On either side of the tube are yellow arrows pointing at it. The image has dark line art."
leg 6.png,Petri,leg,"an emoji yellow right leg, which is bent at the knee."
neuron.png,M,neuron,"a drawing of a multipolar neuron. The main part of the neuron is shown as purple, the nucleus as pink, and the myelin sheathes as yellow."
nerve pheonix 2.png,Pheonix,nerve,"3 neurons, one purple, another green, the last blue, travel diagonally across the image, their dendrites and axon terminals branching out, with their axons traveling through a translucent brown tube. Red lines of various thicknesses representing veins and arteries travel along with them. On either side of the tube are brown arrows pointing at it. The image has light line art."
myelin sheath creature's creations.png,Creature's creations,myelin sheath,A neuron cell with a purple line around the myelin sheath.
oval nail shape koda.png,Koda,oval nail shape,a dark skinned finger with the first knuckle from the nail showing. the nail is longer and the tip of the nail is the same width and roundness as the root of the nail
palm m.png,M,palm,a dark brown hand and rist with the palm highlighted in red.
neck 2 ee.png,Eldritch-Emojis,neck,"a stylized drawing of a yellow person, cutoff at the middle of the head and chest.  it has a red arrow pointing towards the neck."
palm koda.png,Koda,palm,"a dark skinned hand, palm outward and the palm is highlighted green"
pineal gland m.png,M,pineal gland,"A side-view cross-section of a human brain. The pineal gland is highlighted in blue, with a blue line pointing to it."
precentral gyrus m.png,M,precentral gyrus,"A side-view cross-section of a human brain. The precentral gyrus is highlighted in blue, with a blue line pointing to it."
pinch strength dusty.png,Dusty,pinch strength,"An orange hand pinching its thumb and index finger together, with a bending barbell above it."
tattoo.png,TalkSense,tattoo,a pale arm with a tattoo of a red rose on it.
self harm scars 4.png,Neon,self harm scars,"A pale skined, yellow undertoned drawing of a hand and wrist with scars on the wrist."
pinkie finger koda.png,Koda,pinkie finger,"a dark-skinned hand, palm outward. the pinkie finger is highlighted green"
self harm scars 1.png,Neon,self harm scars,A yellow toned drawing of a hand and wrist with scars on the wrist.
self harm scars 7.png,Neon,self harm scars,A medium brown drawing of a hand and wrist with scars on the wrist.
postcentral gyrus m.png,M,postcentral gyrus,"A side-view cross-section of a human brain. The postcentral gyrus is highlighted in blue, with a blue line pointing to it."
self harm scars 3.png,Neon,self harm scars,"A pale skined, pink undertoned drawing of a hand and wrist with scars on the wrist."
neuro m.png,M,neuro,A yellow adrawing of a neuron with a big light orange arrow pointing from it to the right.
ring finger koda.png,Koda,ring finger,"a dark-skinned hand, palm outward. the ring finger is highlighted green"
self harm scars 6.png,Neon,self harm scars,A tan toned drawing of a hand and wrist with scars on the wrist.
shaky hands rc.png,Bear,shaky hands,"a pair of yellow hands stoping at the forearm, palms facing up. blue shaky lines are surrounding the hands to show motion"
self harm scars 2.png,Neon,self harm scars,A blue and white toned drawing of a hand and wrist with scars on the wrist.
self harm scars 9.png,Neon,self harm scars,"A dark brown, warm undertoned drawing of a hand and wrist with scars on the wrist."
square nail shape koda.png,Koda,square nail shape,a dark skinned finger with the first knuckle from the nail showing. the nail is longer and squared at the end
self harm scars 5.png,Neon,self harm scars,"A semi tanned skined, warm undertoned drawing of a hand and wrist with scars on the wrist."
thumb 3.png,M,thumb,a medium brown thumb.
terminal buttons creature's creations.png,Creature's creations,terminal buttons,A neuron cell with the terminal buttons circled.
self harm scars 8.png,Neon,self harm scars,"A dark brown, cool undertoned drawing of a hand and wrist with scars on the wrist."
shoulder 1 ee.png,Eldritch-Emojis,shoulder,a stylized drawing of a yellow shoulder.
thalamus m.png,M,thalamus,"A side-view cross-section of a human brain. The thalamus is highlighted in blue, with a blue line pointing to it."
soma creature's creations.png,Creature's creations,soma,A neuron cell with the Soma circled.
shoulder 2 ee.png,Eldritch-Emojis,shoulder,a stylized drawing of a yellow shoulder with a red arrow pointing to it.
thumb koda.png,Koda,thumb,"a dark skinned hand, palm outward and the thumb is highlighted green"
sweat bh.png,Blackholemojis,sweat,the form of a person and three drops coming off them
stomach acid levi.png,Levi,stomach acid,"a stomach, with bright green acid that is bubbling at the bottom. There is a big red arrow pointing to the acid."
thumb 1.png,M,thumb,an emoji yellow thumb.
synapse creature's creations.png,Creature's creations,synapse,"Synapse, with a square around the neuron and an arrow pointing from the neuron toward the synapse thing"
sweat koda.png,Koda,sweat,a tan square with 3 dark desaturated blue droplets on it
thumb 4.png,M,thumb,a beige thumb.
tattoo pheonix 1.png,Pheonix,tattoo,"a yellow figure with a dark squiggly line on its the arm, there’s a purple arrow pointing to it."
temporal lobe m.png,M,temporal lobe,"A side-view cross-section of a human brain. The temporal lobe is highlighted in blue, with a blue line pointing to it."
thyroid creature's creations.png,Creature's creations,thyroid,A thyroid
tattoo pheonix 2.png,Pheonix,tattoo,"a brown figure with yellow line art and a white squiggly line on the arm, there’s a purple arrow pointing to the arm"
thumb 2.png,M,thumb,a dark brown thumb.
uterus m 2.png,M,uterus,"a drawing of a uterus, with fallopian tubes, ovaries and top of birth canal."
thumb m.png,M,thumb,"A stylised green hand with black outlines, the thumb darker green."
uterus m 1.png,M,uterus,"a drawing of a uterus, with fallopian tubes, ovaries and top of birth canal."
waist m.png,M,waist,"a simplistic yellow orso shape, outlined in black. the area of the waist is coloured red."
thumb 5.png,M,thumb,a light pink thumb.
teeth pheonix.png,Pheonix,teeth,"A set of teeth sitting together. The gums are bright pink and the teeth are white, there is no shading or color variation."
