Image URL,Credit,Caption,Alt text
alicorn.png,Crows,alicorn,a dark purple torso-up silhouette of an alicorn facing forward with a white outline.
earth pony.png,Crows,earth pony,a dark purple torso-up silhouette of a pony facing forward with a white outline.
pegasus mlp.png,Crows,pegasus,a dark purple torso-up silhouette of a pegasus facing forward with a white outline.
ponysona ee.png,Eldritch-Emojis,ponysona,silhouette of a my little pony bust with the word 'sona' written on the head in white. it has a light grey outline.
self mlp.png,Eldritch-Emojis,self,silhouette of a my little pony bust with the word 'self' written on the head in white. it has a light grey outline.
wanna watch mlp ee.png,Eldritch-Emojis,Wanna watch My Little Pony?,a drawing of a simple yellow person smiling and pointing to a TV with ponys are on with a large dark green question mark above them.
unicorn mlp.png,Crows,unicorn,a dark purple torso-up silhouette of a unicorn facing forward with a white outline.
