Image URL,Credit,Caption,Alt text
explain simpler.png,Gleepglorpian,explain simpler,large speech bubble with highlights next to a smaller speech bubble with no highlights. in between is a red arrow to indicate change
cochlear implant brown.png,Neon,cochlear implant,a dark skin toned right facing external hardware of a cochlear implant.
colostomy bag.png,Harlow,colostomy bag,a tan round oval shape that gets narrower at the bottom
eye gaze m.png,M,eye gaze,"A stylised side view of an eye, a red line extending from it to a green selected square (including red tracking dot) on a white screen. the drawing is lined in black."
come ottertime.png,Ottertime,come (service dog command),a brown dog wearing a red collar and a red service dog vest walking towards the right. In front of it is a blue hand doing the asl sign for 'come'
comfort objects 1.png,Ani,comfort objects,"A light blue blanket, a brown teddy bear, and a phone. The blanket is mostly scrunched up but one of the corners is flat. The teddy bear is sitting on some of the scrunched up blanket. Finally the phone is laying partially on the not scrunched up blanket corner"
eye gaze m 2.png,M,eye gaze,"A stylised side view of an eye, a red line extending from it to a green selected square (including red tracking dot) on a black screen. the drawing is lined in white."
companion card m 1.png,M,companion card,"a companion card, drawn as rectangle with blue wavy shape on the top and silver field. it contains a passport-type photo of a yellow figure, and a logo of a silver 'c' circling around a yellow 'c'. a silver arrow points down from the card to a yellow figure. beside the figure is a light blue plus sign next to a blue figure."
disability aids crows.png,Crows,disability aids,"a white came, an ear with a hearing aid in it, and a hand wearing a wrist brace."
eyepatch 2.png,Blackholemojis,eyepatch,A person smiling. They have a plain white eyepatch over their right eye.
companion card m 2.png,M,companion card,"a companion card, drawn as rectangle with blue wavy shape on the top and silver field. it contains a passport-type photo of a yellow figure, and a logo of a silver 'c' circling around a yellow 'c'."
dry powder inhaler.png,Plum,dry powder inhaler,"Drawing of a purple, disk shaped dry powder inhaler."
fidget spinner blue.png,Neon,fidget spinner,a light blue fidget spinner.
cpap mask m.png,M,CPAP mask,a full-face CPAP mask with straps.
eisenhower matrix chan 2.png,C,Eisenhower matrix,"an off-white square with lines separating it into 4 equal sections. the top left is green, the top right is orange, the bottom left is blue, and the bottom right is red."
finch app 2.png,Dusty,Finch (app),"a drawing of a smart phone  with apps in various bright colors, and one icon of the Finch app with an arrow pointing to it."
day program chrome.png,cytochrome-sea,day program,"a fox in a wheelchair with tray, a koala with an AAC, and a bird with ear defenders and a cane stand on a green ellipse. a blue sky is above them, surrounded by a disability flag, a sun, and a colorful checklist."
emotional support animal ot.png,Ottertime,emotional support animal,a brown paw print. Above the paw print is a pink heart with a relaxed happy yellow face inside.
hearing aid 3.png,Blackholemojis,hearing aid,A behind the ear hearing aid with an invisible in-the-canal receiver.
eisenhower matrix chan 1.png,C,Eisenhower matrix,"a black square with lines separating it into 4 equal sections. the top left is green, the top right is orange, the bottom left is blue, and the bottom right is red."
fidget toy.png,Ry,fidget toy,"A tangle toy. It's yellow, turquoise, pink and indigo."
Green Chewelry Gillipop.png,Gillipop,Green Chewelry,a green crystal shaped chewelry necklace on a black string
ESO neon.png,Neon,emotional support animal,a sitting dog wearing a vest that says 'emotional support animal do not pet'. the dog has a red collar and is brown and white.
eyepatch.png,Blackholemojis,eyepatch,A person smiling. They have a plain white eyepatch over their left eye.
harm_reduction.png,Petri,harm reduction,"a drawing of a yellow triangle hazard sign with a white exclamation mark on it. in front of it are two blue pills, and a green arrow pointing downwards."
family therapy boonanas.png,Boonanas,family therapy,"A therapist sitting in a navy armchair to the left, holding a notebook. There is a family sitting on a grey couch, the little sister talking."
fidget spinner green.png,Neon,fidget spinner,a light green fidget spinner.
