Image URL,Credit,Caption,Alt text
headcanon vixen.png,Vixen,headcanon,"a blue book with a green checkmark symbol floating above it. The checkmark is enclosed in a gray circle and is inside a white thought bubble, and a yellow arrow points from the checkmark towards the book."
headcanon rae.png,Rae,headcanon,"a yellow guy looks at a movie screen with a blue circle on it. The yellow guy has a thoughtful pose and a thought bubble. It shows the blue circle, an equals sign, and a red infinity sign, followed by a question mark."
headcanon 2 gillipop.png,Gillipop,headcanon,a thought bubble with a check mark coming from an emoji-yellow person with glasses reading a pink book with a blue eastern dragon on the front. they're chewing on their hand
hatsune miku.png,M,Hatsune Miku,"simple drawing of face and hair of official CV01 vocaoid mascot hatsune miku, a teenager with long turquoise hair and headphones with a microphone."
lip sync battle dusty.png,Dusty,lip sync battle,"Two drag queens on stage with music notes and blue and pink lights behind them. One has black hair and a black dress, the other has blond hair and a body suit"
hero m.png,M,hero,"a blue figure with a gold star on their chest, smiling and wearing a red caepe."
intertextuality m.png,M,intertextuality,"a TV and a book with a green cover. there is a curved yellow arrow pointng from the TV to the book, and another one pointing from the book to the TV."
neuship ot.png,Ottertime,neuship,a grey thought bubble having a sailboat with a yellow and light blue person inside and a heart on top of them. In front of the thought bubble is an orange wavy dash
proship ot.png,Ottertime,proship,a grey thought bubble having a sailboat with a yellow and light blue person inside and a heart on top of them. In front of the thought bubble is a green checkmark.
limerick high contrast.png,M,limerick (high-constrast),"a high-constrast symbol of a piece of paper with two long red lines of wiggly 'writing,' two short blue lines of wiggly 'writing,' and then one red line of wiggly 'writing'."
original character oc vixen.png,Vixen,original character / OC,"a blue arrow pointing from a pink heart surrounded by golden stars to a yellow person with green wolf ears, a purple and blue tail, black hair with green and pink scene highlights, torn up grey jeans, and a light blue shirt with a blue star on it."
profic ot.png,Ottertime,pro fiction,a grey thought bubble having a purple book with a white unicorn having a mint mane surrounded by white clouds filled with stars inside. In front of the thought bubble is a green checkmark
little free library rae.png,Rae,little free library,a structure that looks like a little house on a wooden post. There are books visible through a door in the front
pro censorship lovelikeadog.png,Loveelikeadog,pro censorship,"A piece of paper with lines of writing on it, mostly obscured by a big dark rectangle. There is a white circle with a green checkmark in it."
limerick.png,M,limerick,"a very pale yellow piece of paper with two long red lines of wiggly 'writing,' two short blue lines of wiggly 'writing,' and then one red line of wiggly 'writing'."
movie.png,M,movie,a popcorn bucket in front of a black rectangle with a red 'play' arrow. a progress bar shows that the movie is about half or two-thirds watched.
propaganda high contrast.png,M,propaganda (high-contrast),"a high contrast symbol of a TV, on which is a yellow spiky bubble that contains a red rectangle next to a checkmark."
speculative fiction m.png,M,speculative fiction / specfic,"a book with a brown cover. on the front cover is a light blue arrow pointing forward from an analogue clock, with a thought bubble below it."
non diegetic gp.png,Gillipop,non-diagetic,"an open pink book with a blue eastern dragon on the front. a big, red arrow is arching out of the book"
shipcourse m.png,M,shipcourse,"a cartoonish two-maste sailing ship tossed about on a storm sea, lightning clouds above it."
spoiler spoilered wolf.png,Wolf,spoiler / spoilered,"Four lines of scribbled lines, with a gray rectangle taking up most of the second and third lines."
propaganda.png,M,propaganda,"a TV, on which is a yellow spiky bubble that contains a red rectangle next to a checkmark."
shipcourse triggers me koda.png,Koda,shipcourse triggers me,"a dark skinned person on the right squeezing their eyes shut, there’s 3 red exclamation marks above their head. to their left is a big speech bubble coming from the left. within the bubble is two people with a plus sign between them. there’s a green check and a red X under them"
wildlife documentary m.png,M,wildlife documentary,"a list with a green checkmark, and a red 'play' button below it. there is a lion to the right of them. there is a light green background, in a dark grey frame."
science fiction m.png,M,science fiction / sci-fi,"a book with a brown cover. on the front cover is a black simple diagram of an atom, with a thought bubble below it."
skz code wolf.png,Wolf,SKZ code,an emoji-yellow person writing in an open pink book. there are four copies of the book next to them. a speech bubble with a check mark is coming from them
wildlife documentary high contrast.png,M,wildlife documentary (high-contrast),"a list with a green checkmark, and a red 'play' button below it. there is a lion to the right of them. they are in a black frame."
that this book is banned koda.png,Koda,that / this book is banned,a blue / teal book opened with white pages and grey writing in the top left corner. in the bottom left corner is a red arrow coming from the book and pointing to the right bottom corner. in the right bottom corner is a red no sign
word of god canon gillipop.png,Gillipop,word of god canon,"A white box with curved corners and a red triangle pointing to the right in the middle of it, indicating a video, and black text reading 'X46C' underneath. In the upper left of the video box are the letters 'SKZ'. The S and Z are black, and the K is dark red."
zine m.png,M,zine,a booklet with red cover.
word of god canon doesn't count as representation gillipop.png,Gillipop,word of god canon doesn't count as representation,a grayed out symbol of an emoji-yellow person writing in an open pink book. there are four copies of the book next to them. a speech bubble with a check mark is coming from them. the whole symbol has a big red x over it
whump rae.png,Rae,whump,"a light blue book with a cartoony dead face, a drop of blood, and some black scribbles for the title and author name."
