Image URL,Credit,Caption,Alt text
spend pheonix.png,Pheonix,spend,green paper money bill with 2 gold coins overlapping with the left corner. Below is a purple arrow
/Objects/pay cheque.png,Rylan,pay cheque,A green cheque with a dollar sign in the top left corner. It is filled out in blue scribbles.
taka 2 m.png,M,taka,a dark grey taka symbol
subscription.png,Ani,subscription,A drawing of three dollar signs in a row. There is an arrow above them and an arrow below them to represent a cycle
quarter koda 1.png,Koda,quarter,a grey / silver circle with a darker outline that has 2 toned lines all the way around. inside is a 25 and a ¢ sign in the center
upsell_euro.png,Petri,upsell (euro),a drawing of a speech bubble with sparkles on it. there is a euro symbol on the left next to a pink arrow pointing right to a group of euo symbols
toonie damsii.png,damsii,toonie,A simplified illustration of the Canadian toonie (two dollar) coin.
rupee m 1.png,M,rupee,a black rupee symbol with black outline
upsell_peso.png,Petri,upsell (Filipino peso),a drawing of a speech bubble with sparkles on it. there is a Filipino peso symbol on the left next to a pink arrow pointing right to a group of Filipino peso symbols
upsell_florin.png,Petri,upsell (florin),a drawing of a speech bubble with sparkles on it. there is a florin symbol on the left next to a pink arrow pointing right to a group of florin symbols
upsell_dollar.png,Petri,upsell (dollar),a drawing of a speech bubble with sparkles on it. there is a dollar symbol on the left next to a pink arrow pointing right to a group of dollar symbols
upsell_taka.png,Petri,upsell (taka),a drawing of a speech bubble with sparkles on it. there is a taka symbol on the left next to a pink arrow pointing right to a group of taka symbols
upsell_pound.png,Petri,upsell (pound),a drawing of a speech bubble with sparkles on it. there is a pound symbol on the left next to a pink arrow pointing right to a group of pound symbols
upsell_manat.png,Petri,upsell (manat),a drawing of a speech bubble with sparkles on it. there is a manat symbol on the left next to a pink arrow pointing right to a group of manat symbols
worth talksense.png,TalkSense,worth,a basketball with a pricetag attached to it.
upsell_won.png,Petri,upsell (won),a drawing of a speech bubble with sparkles on it. there is a dollar symbol on the left next to a pink arrow pointing right to a group of won symbols
upsell_rupee.png,Petri,upsell (rupee),a drawing of a speech bubble with sparkles on it. there is a rupee symbol on the left next to a pink arrow pointing right to a group of rupee symbols
yen m.png,M,yen,A black yen symbol.
upsell_yen.png,Petri,upsell (yen),a drawing of a speech bubble with sparkles on it. there is a yen symbol on the left next to a pink arrow pointing right to a group of yen symbols
