Image URL,Credit,Caption,Alt text
stars 1.png,Pheonix,star,yellow figure with star shaped head. Stars are scattered around the head and across the body. Above one arm is a purple ball with an arrow pointing at it.
mushes dusty.png,Dusty,mushes,a figure with a red and white mushroom cap for a head and a hand on chest.
mushelf dusty.png,Dusty,mushelf,"a figure with a red and white mushroom cap for a head, a hand on chest, and an arrow starting from and pointing to the figure."
hx.png,envi,hx,the letters 'hx' in a hand-drawn bold font in pastel yellow and outlined in a darker yellow.
pup dusty.png,Dusty,pup,A pale red figure with a tail and dog ears.
shi m.png,"Dusty, adapted by M",shi,A yellow figure with a purple circle on their head.
hx1.png,envi,hx,the letters 'hx' in a hand-drawn bold font in light yellow and outlined in a darker grey.
pups dusty.png,Dusty,pups,"A pale red figure with a wagging tail and dog ears, with a hand on a red square."
starself.png,Pheonix,starself,purple figure with star shaped head. Stars are scattered around the head and across the body. There are arrows  pointing at the figure from both sides.
kits ot.png,Ottertime,kits,a black cat with a white muzzle holding a pink ball with kits right paw
pupself dusty.png,Dusty,pupself,"A pale red figure with a tail and dog ears with a hand on pups chest, and an arrow starting from and pointing to pup."
seir.png,Pheonix,seir,"a yellow figure with a purple ball covering above its arm. An arrow points at the ball. Above the figure is a halo surrounded by stars, there are also stars across its body."
kitself ot.png,Ottertime,kitself,a black cat with a white muzzle pointing at kitself with both paws
sem.png,Pheonix,sem,"a blue figure with an arrow pointing at it from the right. Above the figure is a halo surrounded by stars, there are also stars across its body."
sie.png,Pheonix,sie,"a yellow figure with an arrow pointing at it from the left. Above the figure is a halo surrounded by stars, there are also stars across its body."
fae.png,M,fae,a dark green figure with a light green therianthropy symbol
star 2.png,Pheonix,star,blue figure with star shaped head. Stars are scattered around the head and across the body. An arrow points at the figure from the left.
hx3.png,envi,hx,the letters 'hx' in a hand-drawn bold font in yellow and outlined in black.
hxm.png,envi,hxm,the letters 'hxm' in a hand-drawn bold font in pastel yellow and outlined in a darker yellow
stars 2.png,Pheonix,stars,blue figure with star shaped head. Stars are scattered around the head and across the body. Above one arm is a purple ball with an arrow pointing at it.
hx2.png,envi,hx,the letters 'hx' in a hand-drawn bold font in grey and outlined in a darker grey.
hxm3.png,envi,hxm,the letters 'hxm' in a hand-drawn bold font in a bold yellow and black outline
faer.png,M,faer,a dark green figure with a light green therianthropy symbol with purple brackets aroud them
